id,product_uid,brand_length_in_query,brand_name_size,brand_name_query,brand_name_in_attr
17629,103105,1.0,1.0,ryobi,Ryobi
17630,103105,1.0,1.0,ryobi,Ryobi
17635,103106,1.0,2.0,solar,Smart Solar
17636,103106,0.0,2.0,,Smart Solar
17637,103107,0.0,1.0,,InSinkErator
17642,103108,0.0,1.0,,MetalTech
17643,103108,0.0,1.0,,MetalTech
17644,103109,0.0,3.0,,New York Wire
17646,103109,0.0,3.0,,New York Wire
17647,103110,0.0,3.0,,Unique Home Designs
17651,103111,0.0,1.0,,Daltile
17656,103112,0.0,1.0,,KOHLER
17657,103112,0.0,1.0,,KOHLER
17660,103112,0.0,1.0,,KOHLER
17661,103112,0.0,1.0,,KOHLER
17662,103112,0.0,1.0,,KOHLER
17665,103112,0.0,1.0,,KOHLER
17666,103113,0.0,1.0,,DEK
17667,103113,0.0,1.0,,DEK
17670,103114,0.0,1.0,,Westinghouse
17674,103116,0.0,1.0,,COLORBACK
17679,103117,0.0,2.0,,Greenes Fence
17680,103117,0.0,2.0,,Greenes Fence
17683,103119,0.0,1.0,,Roundup
17685,103119,1.0,1.0,roundup,Roundup
17688,103121,0.0,1.0,,PowerStroke
17690,103122,0.0,2.0,,Glacier Bay
17691,103122,0.0,2.0,,Glacier Bay
17700,103124,2.0,3.0,martha stewart,Martha Stewart Living
17706,103125,0.0,3.0,,Home Decorators Collection
17711,103125,0.0,3.0,,Home Decorators Collection
17719,103127,0.0,2.0,,Hampton Bay
17723,103127,0.0,2.0,,Hampton Bay
17725,103127,0.0,2.0,,Hampton Bay
17726,103128,0.0,1.0,,MARAZZI
17730,103129,0.0,1.0,,Haier
17731,103130,0.0,2.0,,LG Electronics
17734,103130,0.0,2.0,,LG Electronics
17735,103130,0.0,2.0,,LG Electronics
17738,103130,0.0,2.0,,LG Electronics
17741,103130,0.0,2.0,,LG Electronics
17746,103131,0.0,3.0,,House of Fara
17747,103131,0.0,3.0,,House of Fara
17751,103132,0.0,3.0,,Farm & Ranch
17754,103132,0.0,3.0,,Farm & Ranch
17759,103133,2.0,2.0,hampton bay,Hampton Bay
17761,103133,0.0,2.0,,Hampton Bay
17762,103134,0.0,1.0,,Englander
17764,103135,0.0,1.0,,Veranda
17770,103135,0.0,1.0,,Veranda
17772,103135,0.0,1.0,,Veranda
17774,103135,0.0,1.0,,Veranda
17776,103135,0.0,1.0,,Veranda
17778,103135,1.0,1.0,veranda,Veranda
17780,103135,0.0,1.0,,Veranda
17781,103135,0.0,1.0,,Veranda
17793,103139,0.0,0.0,,Unbranded
17797,103140,0.0,2.0,,Easy Gardener
17800,103140,0.0,2.0,,Easy Gardener
17801,103140,0.0,2.0,,Easy Gardener
17804,103141,0.0,2.0,,Home Styles
17806,103141,0.0,2.0,,Home Styles
17809,103142,0.0,1.0,,SAUDER
17811,103143,1.0,1.0,husky,Husky
17814,103144,0.0,1.0,,Hunter
17816,103145,0.0,1.0,,Werner
17820,103146,0.0,1.0,,Wilsonart
17824,103146,0.0,1.0,,Wilsonart
17825,103146,0.0,1.0,,Wilsonart
17833,103149,0.0,0.0,,Unbranded
17834,103150,0.0,1.0,,TrafficMASTER
17838,103150,0.0,1.0,,TrafficMASTER
17841,103150,0.0,1.0,,TrafficMASTER
17846,103150,0.0,1.0,,TrafficMASTER
17847,103150,0.0,1.0,,TrafficMASTER
17848,103150,0.0,1.0,,TrafficMASTER
17850,103150,0.0,1.0,,TrafficMASTER
17851,103150,1.0,1.0,traffic,TrafficMASTER
17853,103151,0.0,1.0,,Everbilt
17855,103151,0.0,1.0,,Everbilt
17860,103152,0.0,1.0,,Werner
17862,103153,0.0,2.0,,Alexandria Moulding
17863,103153,1.0,2.0,molding,Alexandria Moulding
17864,103153,0.0,2.0,,Alexandria Moulding
17865,103153,0.0,2.0,,Alexandria Moulding
17866,103153,1.0,2.0,moulding,Alexandria Moulding
17868,103153,1.0,2.0,molding,Alexandria Moulding
17869,103153,0.0,2.0,,Alexandria Moulding
17871,103154,0.0,1.0,,Amana
17875,103155,1.0,1.0,closetmade,ClosetMaid
17876,103155,1.0,1.0,closetmaid,ClosetMaid
17885,103159,0.0,0.0,,Unbranded
17886,103159,0.0,0.0,,Unbranded
17887,103159,0.0,0.0,,Unbranded
17888,103160,0.0,3.0,,Home Decorators Collection
17891,103161,0.0,1.0,,KOHLER
17892,103161,0.0,1.0,,KOHLER
17894,103162,0.0,1.0,,Grip-Rite
17900,103162,0.0,1.0,,Grip-Rite
17901,103162,0.0,1.0,,Grip-Rite
17904,103163,0.0,2.0,,Arctic Cove
17913,103165,0.0,1.0,,Trimaco
17916,103166,0.0,1.0,,HDX
17918,103166,0.0,1.0,,HDX
17923,103168,1.0,2.0,awnings,NuImage Awnings
17930,103169,0.0,1.0,,interDesign
17931,103169,0.0,1.0,,interDesign
17932,103169,0.0,1.0,,interDesign
17936,103171,1.0,1.0,dewalt,DEWALT
17937,103171,1.0,1.0,dewalt,DEWALT
17945,103174,0.0,2.0,,Sundstrom Safety
17951,103175,1.0,1.0,moen,MOEN
17953,103176,0.0,1.0,,FolkArt
17957,103177,0.0,1.0,,Masonite
17960,103177,0.0,1.0,,Masonite
17961,103177,0.0,1.0,,Masonite
17966,103177,0.0,1.0,,Masonite
17972,103179,0.0,1.0,,InSinkErator
17979,103181,0.0,2.0,,Alexandria Moulding
17982,103182,0.0,2.0,,Master Flow
17983,103182,0.0,2.0,,Master Flow
17985,103183,0.0,3.0,,Progressive Global Enterprises
17986,103184,0.0,1.0,,DUROCK
17987,103184,0.0,1.0,,DUROCK
17988,103184,1.0,1.0,durock,DUROCK
17989,103185,1.0,1.0,stall,STERLING
17990,103185,0.0,1.0,,STERLING
17992,103185,0.0,1.0,,STERLING
17994,103186,1.0,1.0,ge,GE
17995,103186,1.0,1.0,ge,GE
18001,103187,0.0,2.0,,Glacier Bay
18002,103187,0.0,2.0,,Glacier Bay
18009,103189,0.0,2.0,,Ideal Pet
18020,103193,0.0,1.0,,Scotts
18030,103195,0.0,1.0,,Broan-NuTone
18034,103196,0.0,1.0,,.N/A
18040,103197,0.0,1.0,,KOHLER
18042,103197,0.0,1.0,,KOHLER
18043,103198,0.0,1.0,,GE
18045,103198,0.0,1.0,,GE
18049,103198,0.0,1.0,,GE
18055,103199,0.0,1.0,,Honeywell
18064,103203,0.0,1.0,,DEWALT
18067,103205,0.0,1.0,,Pavestone
18079,103206,0.0,3.0,,Steves & Sons
18084,103207,0.0,1.0,,Milwaukee
18085,103207,0.0,1.0,,Milwaukee
18087,103207,1.0,1.0,milwaukee,Milwaukee
18091,103208,0.0,2.0,,American Standard
18092,103209,0.0,2.0,,Hampton Bay
18093,103209,0.0,2.0,,Hampton Bay
18099,103212,0.0,1.0,,EcoSmart
18103,103213,0.0,3.0,,Amerimax Home Products
18106,103213,0.0,3.0,,Amerimax Home Products
18107,103213,0.0,3.0,,Amerimax Home Products
18113,103213,0.0,3.0,,Amerimax Home Products
18115,103215,1.0,1.0,husky,Husky
18117,103216,0.0,1.0,,Argee
18118,103217,0.0,1.0,,Leviton
18122,103218,1.0,1.0,echo,ECHO
18129,103218,0.0,1.0,,ECHO
18133,103221,0.0,2.0,,Whitehaus Collection
18135,103223,0.0,1.0,,ClosetMaid
18138,103223,1.0,1.0,closetmade,ClosetMaid
18139,103223,1.0,1.0,closetmade,ClosetMaid
18140,103223,1.0,1.0,closetmaid,ClosetMaid
18141,103223,1.0,1.0,closetmaid,ClosetMaid
18144,103224,0.0,2.0,,Nancy Jane
18148,103225,0.0,3.0,,Home Decorators Collection
18151,103226,0.0,1.0,,RIDGID
18152,103226,1.0,1.0,ridgid,RIDGID
18153,103226,1.0,1.0,ridgid,RIDGID
18154,103226,1.0,1.0,rigid,RIDGID
18158,103227,0.0,1.0,,NOVA
18159,103228,1.0,1.0,closet,ClosetMaid
18160,103228,1.0,1.0,closet,ClosetMaid
18165,103228,1.0,1.0,closet,ClosetMaid
18167,103228,1.0,1.0,closetmaid,ClosetMaid
18170,103228,1.0,1.0,closet,ClosetMaid
18172,103228,0.0,1.0,,ClosetMaid
18173,103228,1.0,1.0,closet,ClosetMaid
18174,103228,0.0,1.0,,ClosetMaid
18176,103229,0.0,3.0,,MD Building Products
18178,103231,0.0,2.0,,Design House
18180,103232,0.0,1.0,,Husky
18183,103232,0.0,1.0,,Husky
18184,103232,0.0,1.0,,Husky
18190,103234,1.0,1.0,linzer,Linzer
18194,103235,0.0,1.0,,Foremost
18195,103235,0.0,1.0,,Foremost
18199,103235,0.0,1.0,,Foremost
18203,103235,0.0,1.0,,Foremost
18205,103235,0.0,1.0,,Foremost
18209,103236,0.0,2.0,,Owens Corning
18210,103236,0.0,2.0,,Owens Corning
18211,103236,0.0,2.0,,Owens Corning
18212,103236,0.0,2.0,,Owens Corning
18216,103236,1.0,2.0,owens,Owens Corning
18217,103236,2.0,2.0,owens corning,Owens Corning
18219,103236,2.0,2.0,owens corning,Owens Corning
18223,103236,0.0,2.0,,Owens Corning
18229,103237,1.0,1.0,samsung,Samsung
18231,103238,0.0,1.0,,Waddell
18239,103239,0.0,1.0,,Westinghouse
18244,103242,0.0,1.0,,Veranda
18245,103242,0.0,1.0,,Veranda
18247,103242,0.0,1.0,,Veranda
18249,103242,0.0,1.0,,Veranda
18253,103242,0.0,1.0,,Veranda
18259,103244,0.0,2.0,,Cooper Bussmann
18261,103245,1.0,1.0,dewalt,DEWALT
18263,103246,1.0,1.0,delta,Delta
18264,103246,1.0,1.0,delta,Delta
18270,103247,0.0,3.0,,Rheem Performance Plus
18280,103250,0.0,2.0,,Simpson Strong-Tie
18290,103252,0.0,1.0,,Veranda
18294,103252,0.0,1.0,,Veranda
18295,103253,0.0,3.0,,Better Living Products
18300,103255,0.0,1.0,,LightShow
18304,103256,0.0,0.0,,Unbranded
18306,103257,0.0,1.0,,Grace
18307,103257,0.0,1.0,,Grace
18308,103258,1.0,1.0,ariens,Ariens
18311,103259,2.0,2.0,great northern,Great Northern
18319,103261,1.0,1.0,closetmaid,ClosetMaid
18323,103262,0.0,1.0,,Superstrut
18331,103265,1.0,1.0,malibu,Malibu
18336,103266,0.0,2.0,,Hampton Bay
18337,103266,0.0,2.0,,Hampton Bay
18341,103268,0.0,1.0,,Proxxon
18344,103269,0.0,1.0,,Honey-Can-Do
18351,103269,0.0,1.0,,Honey-Can-Do
18354,103271,0.0,2.0,,Future Foam
18359,103272,0.0,2.0,,Smart Tiles
18361,103272,1.0,2.0,tiles,Smart Tiles
18364,103272,1.0,2.0,tile,Smart Tiles
18370,103272,1.0,2.0,tiles,Smart Tiles
18372,103272,1.0,2.0,tile,Smart Tiles
18376,103274,0.0,2.0,,Sun Joe
18377,103274,0.0,2.0,,Sun Joe
18378,103275,0.0,2.0,,Home Styles
18379,103275,0.0,2.0,,Home Styles
18388,103276,0.0,2.0,,Commercial Electric
18392,103277,1.0,3.0,pocket,henry pocket frames
18394,103279,0.0,1.0,,Lasko
18400,103281,0.0,1.0,,InSinkErator
18402,103282,0.0,2.0,,Rheem Performance
18406,103282,0.0,2.0,,Rheem Performance
18410,103282,0.0,2.0,,Rheem Performance
18417,103282,0.0,2.0,,Rheem Performance
18419,103283,2.0,2.0,classic accessories,Classic Accessories
18421,103283,0.0,2.0,,Classic Accessories
18423,103283,1.0,2.0,accessories,Classic Accessories
18424,103283,0.0,2.0,,Classic Accessories
18425,103283,0.0,2.0,,Classic Accessories
18429,103284,1.0,1.0,reflective,Reflectix
18431,103285,1.0,1.0,dewalt,DEWALT
18433,103285,1.0,1.0,dedwalt,DEWALT
18435,103285,1.0,1.0,dewalt,DEWALT
18437,103285,0.0,1.0,,DEWALT
18438,103286,1.0,2.0,metal,Metal Sales
18440,103286,0.0,2.0,,Metal Sales
18441,103287,0.0,1.0,,Lasko
18452,103289,0.0,1.0,,Diablo
18453,103289,0.0,1.0,,Diablo
18454,103289,1.0,1.0,diablo,Diablo
18457,103289,0.0,1.0,,Diablo
18463,103291,0.0,1.0,,Ryobi
18465,103291,0.0,1.0,,Ryobi
18466,103291,0.0,1.0,,Ryobi
18467,103291,0.0,1.0,,Ryobi
18468,103291,0.0,1.0,,Ryobi
18469,103292,0.0,1.0,,Daltile
18471,103292,0.0,1.0,,Daltile
18472,103292,0.0,1.0,,Daltile
18476,103292,0.0,1.0,,Daltile
18479,103292,0.0,1.0,,Daltile
18481,103292,0.0,1.0,,Daltile
18484,103294,0.0,3.0,,T.W. Evans Cordage
18485,103295,0.0,1.0,,Loctite
18487,103295,0.0,1.0,,Loctite
18492,103296,0.0,3.0,,U.S. Ceramic Tile
18495,103296,1.0,3.0,tile,U.S. Ceramic Tile
18499,103296,1.0,3.0,tile,U.S. Ceramic Tile
18502,103296,1.0,3.0,tiles,U.S. Ceramic Tile
18503,103297,0.0,1.0,,Ideal
18509,103298,0.0,1.0,,Grip-Rite
18516,103301,0.0,1.0,,Marathon
18517,103302,1.0,4.0,fence,US Door & Fence
18521,103302,1.0,4.0,fence,US Door & Fence
18522,103302,0.0,4.0,,US Door & Fence
18526,103303,0.0,1.0,,Everbilt
18527,103303,0.0,1.0,,Everbilt
18530,103304,0.0,1.0,,ECHO
18531,103304,0.0,1.0,,ECHO
18534,103304,0.0,1.0,,ECHO
18535,103305,0.0,1.0,,Racor
18538,103305,0.0,1.0,,Racor
18540,103305,0.0,1.0,,Racor
18549,103308,0.0,2.0,,Mueller Global
18551,103308,0.0,2.0,,Mueller Global
18553,103308,0.0,2.0,,Mueller Global
18555,103309,0.0,2.0,,Hampton Bay
18560,103311,0.0,2.0,,Best Barns
18567,103313,0.0,2.0,,Simpson Strong-Tie
18569,103313,0.0,2.0,,Simpson Strong-Tie
18570,103313,0.0,2.0,,Simpson Strong-Tie
18578,103313,0.0,2.0,,Simpson Strong-Tie
18590,103314,0.0,2.0,,Backyard X-Scapes
18595,103315,1.0,1.0,linzer,Linzer
18601,103316,0.0,2.0,,Crown Bolt
18605,103317,0.0,1.0,,Milwaukee
18613,103318,0.0,1.0,,EcoSmart
18617,103318,0.0,1.0,,EcoSmart
18618,103319,0.0,2.0,,Cooper Bussmann
18628,103323,0.0,2.0,,Woodgrain Millwork
18629,103323,0.0,2.0,,Woodgrain Millwork
18630,103323,0.0,2.0,,Woodgrain Millwork
18631,103323,0.0,2.0,,Woodgrain Millwork
18634,103324,0.0,1.0,,Milwaukee
18636,103324,1.0,1.0,milwaukee,Milwaukee
18641,103325,0.0,1.0,,Philips
18645,103325,0.0,1.0,,Philips
18646,103325,1.0,1.0,philips,Philips
18651,103327,0.0,1.0,,AllFitHD
18653,103327,0.0,1.0,,AllFitHD
18655,103328,0.0,1.0,,Stanley
18662,103329,0.0,1.0,,Brondell
18665,103330,0.0,1.0,,ShelterLogic
18667,103330,0.0,1.0,,ShelterLogic
18672,103332,0.0,2.0,,Gorilla Playsets
18673,103332,0.0,2.0,,Gorilla Playsets
18677,103332,0.0,2.0,,Gorilla Playsets
18681,103332,0.0,2.0,,Gorilla Playsets
18689,103334,0.0,1.0,,Whirlpool
18690,103334,0.0,1.0,,Whirlpool
18694,103334,0.0,1.0,,Whirlpool
18699,103334,1.0,1.0,whirlpool,Whirlpool
18701,103334,1.0,1.0,whirpool,Whirlpool
18704,103335,0.0,2.0,,Hampton Bay
18706,103336,0.0,1.0,,Husky
18708,103337,0.0,1.0,,Everbilt
18710,103337,0.0,1.0,,Everbilt
18711,103337,0.0,1.0,,Everbilt
18712,103338,1.0,1.0,azek,AZEK
18713,103339,1.0,1.0,azek,AZEK
18717,103341,1.0,1.0,moen,MOEN
18720,103342,1.0,1.0,kwik,Kwikset
18722,103342,0.0,1.0,,Kwikset
18724,103343,0.0,2.0,,Fiberock Brand
18727,103343,0.0,2.0,,Fiberock Brand
18731,103344,0.0,1.0,,HDX
18734,103345,0.0,1.0,,3M
18736,103345,0.0,1.0,,3M
18741,103346,0.0,2.0,,Hampton Bay
18744,103346,0.0,2.0,,Hampton Bay
18755,103350,0.0,2.0,,Drive Straight
18758,103351,0.0,2.0,,Martin Wheel
18760,103352,0.0,1.0,,Vigoro
18763,103353,1.0,1.0,durock,DUROCK
18767,103353,0.0,1.0,,DUROCK
18774,103355,0.0,1.0,,Everbilt
18775,103356,0.0,3.0,,BEHR Premium DeckOver
18777,103357,0.0,1.0,,Husky
18781,103359,1.0,1.0,husky,Husky
18783,103359,0.0,1.0,,Husky
18784,103359,0.0,1.0,,Husky
18786,103360,0.0,1.0,,Suncourt
18790,103361,0.0,1.0,,Porter-Cable
18792,103361,0.0,1.0,,Porter-Cable
18793,103361,0.0,1.0,,Porter-Cable
18794,103361,0.0,1.0,,Porter-Cable
18795,103361,0.0,1.0,,Porter-Cable
18797,103361,0.0,1.0,,Porter-Cable
18800,103361,0.0,1.0,,Porter-Cable
18803,103362,0.0,1.0,,Rheem
18820,103366,1.0,1.0,miricale,Miracle-Gro
18821,103366,0.0,1.0,,Miracle-Gro
18826,103368,0.0,2.0,,Commercial Electric
18829,103368,0.0,2.0,,Commercial Electric
18831,103369,0.0,1.0,,HDX
18836,103369,0.0,1.0,,HDX
18842,103370,0.0,1.0,,ECHO
18844,103371,0.0,1.0,,Leaktite
18845,103371,0.0,1.0,,Leaktite
18846,103371,0.0,1.0,,Leaktite
18849,103371,0.0,1.0,,Leaktite
18850,103371,1.0,1.0,leaktite,Leaktite
18851,103371,0.0,1.0,,Leaktite
18853,103372,0.0,1.0,,ENVIROCOLOR
18857,103373,0.0,1.0,,Grace
18861,103373,0.0,1.0,,Grace
18862,103374,0.0,2.0,,Barclay Products
18864,103375,0.0,1.0,,KISAE
18865,103376,0.0,1.0,,Schlage
18867,103377,0.0,2.0,,Seville Classics
18870,103379,0.0,1.0,,Prime-Line
18874,103380,0.0,2.0,,Rain Bird
18876,103380,0.0,2.0,,Rain Bird
18877,103380,0.0,2.0,,Rain Bird
18882,103381,0.0,1.0,,Lawn-Boy
18884,103381,0.0,1.0,,Lawn-Boy
18889,103382,0.0,1.0,,Werner
18899,103384,0.0,2.0,,Rust-Oleum Restore
18900,103384,0.0,2.0,,Rust-Oleum Restore
18901,103384,0.0,2.0,,Rust-Oleum Restore
18902,103384,0.0,2.0,,Rust-Oleum Restore
18907,103385,0.0,0.0,,Unbranded
18908,103386,0.0,1.0,,BLACK+DECKER
18918,103390,0.0,1.0,,Everbilt
18927,103391,0.0,1.0,,BLACK+DECKER
18930,103391,0.0,1.0,,BLACK+DECKER
18931,103392,0.0,1.0,,Paslode
18942,103395,0.0,1.0,,BAZZ
18944,103396,0.0,1.0,,ClosetMaid
18947,103397,0.0,1.0,,Delta
18949,103397,0.0,1.0,,Delta
18951,103398,0.0,1.0,,Homelite
18956,103398,0.0,1.0,,Homelite
18959,103399,0.0,1.0,,Ryobi
18961,103399,0.0,1.0,,Ryobi
18963,103399,0.0,1.0,,Ryobi
18964,103400,0.0,2.0,,SummerHawk Ranch
18972,103402,0.0,2.0,,Design House
18973,103402,0.0,2.0,,Design House
18974,103402,1.0,2.0,house,Design House
18976,103403,0.0,1.0,,Veranda
18977,103403,0.0,1.0,,Veranda
18978,103403,0.0,1.0,,Veranda
18979,103403,0.0,1.0,,Veranda
18981,103403,0.0,1.0,,Veranda
18982,103404,1.0,3.0,doors,Feather River Doors
18985,103405,1.0,1.0,paslode,Paslode
18989,103407,0.0,1.0,,MOEN
18991,103407,1.0,1.0,moen,MOEN
18992,103408,0.0,0.0,,Unbranded
18995,103408,0.0,0.0,,Unbranded
19000,103409,0.0,1.0,,Everbilt
19002,103409,0.0,1.0,,Everbilt
19004,103410,0.0,0.0,,Unbranded
19007,103410,0.0,0.0,,Unbranded
19022,103414,0.0,2.0,,Rheem EcoSense
19023,103414,0.0,2.0,,Rheem EcoSense
19025,103415,1.0,1.0,leaktite,Leaktite
19026,103416,0.0,1.0,,Kwikset
19029,103417,0.0,1.0,,Edsal
19031,103418,0.0,2.0,,Yard Machines
19035,103419,1.0,1.0,miracle,Miracle-Gro
19036,103419,1.0,1.0,miracle,Miracle-Gro
19043,103420,0.0,3.0,,Home Accents Holiday
19047,103420,0.0,3.0,,Home Accents Holiday
19051,103421,0.0,2.0,,Simpson Strong-Tie
19055,103422,0.0,2.0,,Hampton Bay
19057,103422,0.0,2.0,,Hampton Bay
19063,103424,0.0,2.0,,Aqua Eden
19065,103424,0.0,2.0,,Aqua Eden
19066,103425,0.0,2.0,,True Temper
19071,103426,0.0,1.0,,Ryobi
19073,103426,0.0,1.0,,Ryobi
19075,103427,0.0,1.0,,GE
19079,103429,0.0,1.0,,Hanover
19084,103430,0.0,1.0,,Whirlpool
19087,103431,0.0,3.0,,Hearth & Garden
19091,103431,0.0,3.0,,Hearth & Garden
19092,103431,0.0,3.0,,Hearth & Garden
19095,103431,0.0,3.0,,Hearth & Garden
19098,103432,2.0,2.0,cub cadet,Cub Cadet
19099,103432,0.0,2.0,,Cub Cadet
19101,103432,0.0,2.0,,Cub Cadet
19104,103433,0.0,3.0,,MD Building Products
19108,103434,1.0,1.0,pegasus,Pegasus
19114,103435,0.0,3.0,,Rubbermaid Commercial Products
19117,103436,0.0,2.0,,American Standard
19119,103436,3.0,2.0,american standard americast,American Standard
19120,103436,2.0,2.0,american standard,American Standard
19126,103437,0.0,2.0,,Impact Plus
19133,103439,0.0,1.0,,Kaleen
19134,103440,0.0,1.0,,Samsung
19139,103440,0.0,1.0,,Samsung
19141,103440,0.0,1.0,,Samsung
19145,103440,1.0,1.0,samsung,Samsung
19147,103440,0.0,1.0,,Samsung
19150,103441,0.0,1.0,,Everbilt
19154,103443,0.0,1.0,,Kreg
19156,103443,0.0,1.0,,Kreg
19160,103443,0.0,1.0,,Kreg
19161,103444,1.0,2.0,metal,Metal Sales
19163,103444,0.0,2.0,,Metal Sales
19165,103444,0.0,2.0,,Metal Sales
19166,103444,0.0,2.0,,Metal Sales
19169,103444,0.0,2.0,,Metal Sales
19172,103445,1.0,1.0,malibu,Malibu
19181,103447,1.0,2.0,alure,TrafficMASTER Allure
19185,103448,0.0,1.0,,Kokols
19189,103448,0.0,1.0,,Kokols
19195,103449,0.0,2.0,,LG Electronics
19196,103449,0.0,2.0,,LG Electronics
19197,103449,0.0,2.0,,LG Electronics
19202,103449,0.0,2.0,,LG Electronics
19209,103451,0.0,1.0,,Toro
19211,103451,0.0,1.0,,Toro
19213,103451,0.0,1.0,,Toro
19214,103451,0.0,1.0,,Toro
19215,103452,0.0,1.0,,Aquatile
19221,103452,0.0,1.0,,Aquatile
19228,103453,0.0,1.0,,KOHLER
19229,103453,0.0,1.0,,KOHLER
19230,103453,0.0,1.0,,KOHLER
19238,103454,0.0,1.0,,Neverkink
19239,103455,0.0,1.0,,InSinkErator
19243,103456,0.0,2.0,,Louisville Ladder
19244,103456,1.0,2.0,ladder,Louisville Ladder
19247,103456,0.0,2.0,,Louisville Ladder
19249,103457,0.0,1.0,,Delta
19258,103461,0.0,1.0,,Genie
19262,103461,0.0,1.0,,Genie
19264,103462,2.0,2.0,magic chef,Magic Chef
19269,103462,0.0,2.0,,Magic Chef
19275,103464,0.0,1.0,,3M
19280,103465,0.0,1.0,,Werner
19286,103465,1.0,1.0,werner,Werner
19287,103465,1.0,1.0,werner,Werner
19291,103466,0.0,2.0,,Royal Mouldings
19297,103467,0.0,2.0,,Mohawk Home
19298,103467,0.0,2.0,,Mohawk Home
19301,103467,0.0,2.0,,Mohawk Home
19304,103468,0.0,1.0,,Masonite
19306,103468,0.0,1.0,,Masonite
19311,103468,0.0,1.0,,Masonite
19316,103469,1.0,1.0,rigid,RIDGID
19317,103470,0.0,1.0,,DEWALT
19318,103470,1.0,1.0,dedwalt,DEWALT
19319,103470,1.0,1.0,dewalt,DEWALT
19320,103470,1.0,1.0,dewalt,DEWALT
19324,103470,1.0,1.0,dewalt,DEWALT
19327,103471,0.0,3.0,,Home Decorators Collection
19329,103471,0.0,3.0,,Home Decorators Collection
19333,103471,0.0,3.0,,Home Decorators Collection
19338,103471,0.0,3.0,,Home Decorators Collection
19342,103472,1.0,2.0,cadet,Cub Cadet
19344,103472,2.0,2.0,cub cadet,Cub Cadet
19346,103472,2.0,2.0,cub cadet,Cub Cadet
19350,103472,0.0,2.0,,Cub Cadet
19353,103472,0.0,2.0,,Cub Cadet
19355,103472,2.0,2.0,cub cadet,Cub Cadet
19357,103472,0.0,2.0,,Cub Cadet
19359,103472,0.0,2.0,,Cub Cadet
19360,103473,0.0,2.0,,Johnson Hardware
19363,103473,0.0,2.0,,Johnson Hardware
19365,103474,0.0,1.0,,MOEN
19366,103474,0.0,1.0,,MOEN
19369,103474,1.0,1.0,moen,MOEN
19370,103474,1.0,1.0,moen,MOEN
19371,103474,1.0,1.0,moen,MOEN
19378,103475,0.0,2.0,,Gardner Bender
19379,103475,0.0,2.0,,Gardner Bender
19381,103476,0.0,1.0,,Clopay
19385,103477,0.0,2.0,,Glacier Bay
19386,103477,0.0,2.0,,Glacier Bay
19388,103477,0.0,2.0,,Glacier Bay
19392,103478,0.0,2.0,,Nostalgia Electrics
19394,103479,1.0,1.0,delta,Delta
19399,103481,0.0,1.0,,Roundup
19400,103481,1.0,1.0,roundup,Roundup
19402,103482,0.0,1.0,,Melnor
19411,103484,0.0,1.0,,Wayne
19415,103484,0.0,1.0,,Wayne
19422,103486,0.0,3.0,,Amerimax Home Products
19423,103486,0.0,3.0,,Amerimax Home Products
19424,103486,0.0,3.0,,Amerimax Home Products
19426,103487,1.0,1.0,makita,Makita
19428,103487,0.0,1.0,,Makita
19430,103488,0.0,1.0,,GE
19432,103488,0.0,1.0,,GE
19437,103489,0.0,0.0,,Unbranded
19439,103489,0.0,0.0,,Unbranded
19440,103489,0.0,0.0,,Unbranded
19442,103489,0.0,0.0,,Unbranded
19445,103489,0.0,0.0,,Unbranded
19448,103489,0.0,0.0,,Unbranded
19453,103493,1.0,1.0,leviton,Leviton
19454,103493,0.0,1.0,,Leviton
19456,103493,0.0,1.0,,Leviton
19465,103494,0.0,3.0,,Home Decorators Collection
19468,103494,0.0,3.0,,Home Decorators Collection
19472,103494,0.0,3.0,,Home Decorators Collection
19475,103495,1.0,1.0,rigid,RIDGID
19482,103497,1.0,1.0,broan,Broan
19483,103497,0.0,1.0,,Broan
19487,103497,0.0,1.0,,Broan
19489,103497,0.0,1.0,,Broan
19490,103498,0.0,1.0,,Frigidaire
19502,103501,0.0,1.0,,Whirlpool
19504,103501,1.0,1.0,whirlpool,Whirlpool
19505,103501,1.0,1.0,whirlpool,Whirlpool
19506,103501,1.0,1.0,whirlpool,Whirlpool
19508,103502,0.0,2.0,,RL Flo-Master
19509,103502,0.0,2.0,,RL Flo-Master
19527,103505,0.0,2.0,,LG Electronics
19528,103505,1.0,2.0,lg,LG Electronics
19530,103505,0.0,2.0,,LG Electronics
19531,103505,0.0,2.0,,LG Electronics
19533,103506,0.0,2.0,,Wal-Board Tools
19534,103506,1.0,2.0,tools,Wal-Board Tools
19542,103511,0.0,1.0,,Everbilt
19544,103512,0.0,0.0,,Unbranded
19545,103512,0.0,0.0,,Unbranded
19546,103513,0.0,3.0,,Home Decorators Collection
19547,103513,0.0,3.0,,Home Decorators Collection
19553,103513,0.0,3.0,,Home Decorators Collection
19554,103513,0.0,3.0,,Home Decorators Collection
19556,103513,0.0,3.0,,Home Decorators Collection
19560,103513,0.0,3.0,,Home Decorators Collection
19564,103514,0.0,1.0,,Haviland
19568,103515,0.0,3.0,,House of Fara
19570,103516,0.0,1.0,,PartsmasterPro
19573,103516,0.0,1.0,,PartsmasterPro
19576,103516,0.0,1.0,,PartsmasterPro
19577,103516,0.0,1.0,,PartsmasterPro
19579,103516,0.0,1.0,,PartsmasterPro
19580,103516,0.0,1.0,,PartsmasterPro
19581,103516,0.0,1.0,,PartsmasterPro
